ImageID,ExpertID,Factor,Score
Img_158,Expert_2,Overall,4
Img_158,Expert_3,Location,3
Img_158,Expert_3,Colour_Texture,3
Img_158,Expert_3,Shape,3
Img_158,Expert_3,Overall,3
Img_158,Expert_4,Location,5
Img_158,Expert_4,Colour_Texture,3
Img_158,Expert_4,Shape,5
Img_158,Expert_4,Overall,4
Img_158,Expert_5,Location,4
Img_158,Expert_5,Colour_Texture,4
Img_158,Expert_5,Shape,4
Img_158,Expert_5,Overall,5
Img_159,Expert_1,Location,3
Img_159,Expert_1,Colour_Texture,4
Img_159,Expert_1,Shape,4
Img_159,Expert_1,Overall,4
Img_159,Expert_2,Location,3
Img_159,Expert_2,Colour_Texture,5
Img_159,Expert_2,Shape,4
Img_159,Expert_2,Overall,4
Img_159,Expert_3,Location,3
Img_159,Expert_3,Colour_Texture,3
Img_159,Expert_3,Shape,3
Img_159,Expert_3,Overall,5
Img_159,Expert_4,Location,4
Img_159,Expert_4,Colour_Texture,4
Img_159,Expert_4,Shape,3
Img_159,Expert_4,Overall,4
Img_159,Expert_5,Location,3
Img_159,Expert_5,Colour_Texture,5
Img_159,Expert_5,Shape,4
Img_159,Expert_5,Overall,3
Img_160,Expert_1,Location,3
Img_160,Expert_1,Colour_Texture,5
Img_160,Expert_1,Shape,5
Img_160,Expert_1,Overall,3
Img_160,Expert_2,Location,4
Img_160,Expert_2,Colour_Texture,4
Img_160,Expert_2,Shape,4
Img_160,Expert_2,Overall,3
Img_160,Expert_3,Location,5
Img_160,Expert_3,Colour_Texture,3
Img_160,Expert_3,Shape,4
Img_160,Expert_3,Overall,3
Img_160,Expert_4,Location,3
Img_160,Expert_4,Colour_Texture,5
Img_160,Expert_4,Shape,5
Img_160,Expert_4,Overall,5
Img_160,Expert_5,Location,4
Img_160,Expert_5,Colour_Texture,3
Img_160,Expert_5,Shape,5
Img_160,Expert_5,Overall,5
Img_161,Expert_1,Location,3
Img_161,Expert_1,Colour_Texture,5
Img_161,Expert_1,Shape,4
Img_161,Expert_1,Overall,3
Img_161,Expert_2,Location,3
Img_161,Expert_2,Colour_Texture,5
Img_161,Expert_2,Shape,3
Img_161,Expert_2,Overall,5
Img_161,Expert_3,Location,4
Img_161,Expert_3,Colour_Texture,5
Img_161,Expert_3,Shape,4
Img_161,Expert_3,Overall,5
Img_161,Expert_4,Location,4
Img_161,Expert_4,Colour_Texture,3
Img_161,Expert_4,Shape,3
Img_161,Expert_4,Overall,5
Img_161,Expert_5,Location,4
Img_161,Expert_5,Colour_Texture,5
Img_161,Expert_5,Shape,5
Img_161,Expert_5,Overall,3
Img_162,Expert_1,Location,3
Img_162,Expert_1,Colour_Texture,3
Img_162,Expert_1,Shape,4
Img_162,Expert_1,Overall,4
Img_162,Expert_2,Location,3
Img_162,Expert_2,Colour_Texture,4
Img_162,Expert_2,Shape,4
Img_162,Expert_2,Overall,5
Img_162,Expert_3,Location,3
Img_162,Expert_3,Colour_Texture,5
Img_162,Expert_3,Shape,5
Img_162,Expert_3,Overall,4
Img_162,Expert_4,Location,4
Img_162,Expert_4,Colour_Texture,3
Img_162,Expert_4,Shape,3
Img_162,Expert_4,Overall,4
Img_162,Expert_5,Location,4
Img_162,Expert_5,Colour_Texture,3
Img_162,Expert_5,Shape,4
Img_162,Expert_5,Overall,3
Img_163,Expert_1,Location,4
Img_163,Expert_1,Colour_Texture,5
Img_163,Expert_1,Shape,5
Img_163,Expert_1,Overall,3
Img_163,Expert_2,Location,5
Img_163,Expert_2,Colour_Texture,3
Img_163,Expert_2,Shape,4
Img_163,Expert_2,Overall,5
Img_163,Expert_3,Location,4
Img_163,Expert_3,Colour_Texture,5
Img_163,Expert_3,Shape,3
Img_163,Expert_3,Overall,5
Img_163,Expert_4,Location,3
Img_163,Expert_4,Colour_Texture,3
Img_163,Expert_4,Shape,3
Img_163,Expert_4,Overall,3
Img_163,Expert_5,Location,4
Img_163,Expert_5,Colour_Texture,4
Img_163,Expert_5,Shape,3
Img_163,Expert_5,Overall,3
Img_164,Expert_1,Location,4
Img_164,Expert_1,Colour_Texture,5
Img_164,Expert_1,Shape,3
Img_164,Expert_1,Overall,5
Img_164,Expert_2,Location,5
Img_164,Expert_2,Colour_Texture,5
Img_164,Expert_2,Shape,4
Img_164,Expert_2,Overall,4
Img_164,Expert_3,Location,3
Img_164,Expert_3,Colour_Texture,5
Img_164,Expert_3,Shape,3
Img_164,Expert_3,Overall,3
Img_164,Expert_4,Location,3
Img_164,Expert_4,Colour_Texture,3
Img_164,Expert_4,Shape,4
Img_164,Expert_4,Overall,4
Img_164,Expert_5,Location,3
Img_164,Expert_5,Colour_Texture,5
Img_164,Expert_5,Shape,3
Img_164,Expert_5,Overall,3
Img_165,Expert_1,Location,3
Img_165,Expert_1,Colour_Texture,5
Img_165,Expert_1,Shape,3
Img_165,Expert_1,Overall,4
Img_165,Expert_2,Location,5
Img_165,Expert_2,Colour_Texture,4
Img_165,Expert_2,Shape,3
Img_165,Expert_2,Overall,4
Img_165,Expert_3,Location,3
Img_165,Expert_3,Colour_Texture,3
Img_165,Expert_3,Shape,4
Img_165,Expert_3,Overall,4
Img_165,Expert_4,Location,5
Img_165,Expert_4,Colour_Texture,4
Img_165,Expert_4,Shape,4
Img_165,Expert_4,Overall,4
Img_165,Expert_5,Location,4
Img_165,Expert_5,Colour_Texture,3
Img_165,Expert_5,Shape,5
Img_165,Expert_5,Overall,5
Img_166,Expert_1,Location,5
Img_166,Expert_1,Colour_Texture,3
Img_166,Expert_1,Shape,5
Img_166,Expert_1,Overall,4
Img_166,Expert_2,Location,3
Img_166,Expert_2,Colour_Texture,4
Img_166,Expert_2,Shape,4
Img_166,Expert_2,Overall,5
Img_166,Expert_3,Location,4
Img_166,Expert_3,Colour_Texture,3
Img_166,Expert_3,Shape,5
Img_166,Expert_3,Overall,5
Img_166,Expert_4,Location,5
Img_166,Expert_4,Colour_Texture,4
Img_166,Expert_4,Shape,5
Img_166,Expert_4,Overall,5
Img_166,Expert_5,Location,3
Img_166,Expert_5,Colour_Texture,5
Img_166,Expert_5,Shape,3
Img_166,Expert_5,Overall,3
Img_167,Expert_1,Location,3
Img_167,Expert_1,Colour_Texture,3
Img_167,Expert_1,Shape,5
Img_167,Expert_1,Overall,3
Img_167,Expert_2,Location,5
Img_167,Expert_2,Colour_Texture,4
Img_167,Expert_2,Shape,3
Img_167,Expert_2,Overall,5
Img_167,Expert_3,Location,3
Img_167,Expert_3,Colour_Texture,3
Img_167,Expert_3,Shape,4
Img_167,Expert_3,Overall,5
Img_167,Expert_4,Location,5
Img_167,Expert_4,Colour_Texture,5
Img_167,Expert_4,Shape,5
Img_167,Expert_4,Overall,5
Img_167,Expert_5,Location,5
Img_167,Expert_5,Colour_Texture,5
Img_167,Expert_5,Shape,3
Img_167,Expert_5,Overall,3
Img_168,Expert_1,Location,3
Img_168,Expert_1,Colour_Texture,4
Img_168,Expert_1,Shape,3
Img_168,Expert_1,Overall,5
Img_168,Expert_2,Location,4
Img_168,Expert_2,Colour_Texture,4
Img_168,Expert_2,Shape,4
Img_168,Expert_2,Overall,5
Img_168,Expert_3,Location,4
Img_168,Expert_3,Colour_Texture,3
Img_168,Expert_3,Shape,5
Img_168,Expert_3,Overall,5
Img_168,Expert_4,Location,5
Img_168,Expert_4,Colour_Texture,4
Img_168,Expert_4,Shape,4
Img_168,Expert_4,Overall,4
Img_168,Expert_5,Location,5
Img_168,Expert_5,Colour_Texture,4
Img_168,Expert_5,Shape,5
Img_168,Expert_5,Overall,4
Img_169,Expert_1,Location,5
Img_169,Expert_1,Colour_Texture,4
Img_169,Expert_1,Shape,4
Img_169,Expert_1,Overall,5
Img_169,Expert_2,Location,5
Img_169,Expert_2,Colour_Texture,5
Img_169,Expert_2,Shape,5
Img_169,Expert_2,Overall,3
Img_169,Expert_3,Location,5
Img_169,Expert_3,Colour_Texture,5
Img_169,Expert_3,Shape,3
Img_169,Expert_3,Overall,5
Img_169,Expert_4,Location,3
Img_169,Expert_4,Colour_Texture,5
Img_169,Expert_4,Shape,3
Img_169,Expert_4,Overall,3
Img_169,Expert_5,Location,4
Img_169,Expert_5,Colour_Texture,4
Img_169,Expert_5,Shape,3
Img_169,Expert_5,Overall,5
Img_170,Expert_1,Location,3
Img_170,Expert_1,Colour_Texture,3
Img_170,Expert_1,Shape,5
Img_170,Expert_1,Overall,3
Img_170,Expert_2,Location,5
Img_170,Expert_2,Colour_Texture,5
Img_170,Expert_2,Shape,5
Img_170,Expert_2,Overall,3
Img_170,Expert_3,Location,5
Img_170,Expert_3,Colour_Texture,5
Img_170,Expert_3,Shape,4
Img_170,Expert_3,Overall,4
Img_170,Expert_4,Location,3
Img_170,Expert_4,Colour_Texture,3
Img_170,Expert_4,Shape,5
Img_170,Expert_4,Overall,4
Img_170,Expert_5,Location,3
Img_170,Expert_5,Colour_Texture,5
Img_170,Expert_5,Shape,5
Img_170,Expert_5,Overall,3
Img_171,Expert_1,Location,5
Img_171,Expert_1,Colour_Texture,4
Img_171,Expert_1,Shape,4
Img_171,Expert_1,Overall,5
Img_171,Expert_2,Location,4
Img_171,Expert_2,Colour_Texture,5
Img_171,Expert_2,Shape,3
Img_171,Expert_2,Overall,5
Img_171,Expert_3,Location,4
Img_171,Expert_3,Colour_Texture,3
Img_171,Expert_3,Shape,5
Img_171,Expert_3,Overall,3
Img_171,Expert_4,Location,4
Img_171,Expert_4,Colour_Texture,5
Img_171,Expert_4,Shape,4
Img_171,Expert_4,Overall,3
Img_171,Expert_5,Location,4
Img_171,Expert_5,Colour_Texture,5
Img_171,Expert_5,Shape,5
Img_171,Expert_5,Overall,4
Img_172,Expert_1,Location,5
Img_172,Expert_1,Colour_Texture,3
Img_172,Expert_1,Shape,4
Img_172,Expert_1,Overall,5
Img_172,Expert_2,Location,3
Img_172,Expert_2,Colour_Texture,4
Img_172,Expert_2,Shape,3
Img_172,Expert_2,Overall,4
Img_172,Expert_3,Location,3
Img_172,Expert_3,Colour_Texture,4
Img_172,Expert_3,Shape,5
Img_172,Expert_3,Overall,3
Img_172,Expert_4,Location,3
Img_172,Expert_4,Colour_Texture,5
Img_172,Expert_4,Shape,3
Img_172,Expert_4,Overall,3
Img_172,Expert_5,Location,4
Img_172,Expert_5,Colour_Texture,3
Img_172,Expert_5,Shape,5
Img_172,Expert_5,Overall,4
Img_173,Expert_1,Location,3
Img_173,Expert_1,Colour_Texture,5
Img_173,Expert_1,Shape,4
Img_173,Expert_1,Overall,3
Img_173,Expert_2,Location,4
Img_173,Expert_2,Colour_Texture,4
Img_173,Expert_2,Shape,5
Img_173,Expert_2,Overall,4
Img_173,Expert_3,Location,5
Img_173,Expert_3,Colour_Texture,5
Img_173,Expert_3,Shape,5
Img_173,Expert_3,Overall,5
Img_173,Expert_4,Location,5
Img_173,Expert_4,Colour_Texture,4
Img_173,Expert_4,Shape,5
Img_173,Expert_4,Overall,4
Img_173,Expert_5,Location,4
Img_173,Expert_5,Colour_Texture,4
Img_173,Expert_5,Shape,3
Img_173,Expert_5,Overall,4
Img_174,Expert_1,Location,5
Img_174,Expert_1,Colour_Texture,4
Img_174,Expert_1,Shape,4
Img_174,Expert_1,Overall,5
Img_174,Expert_2,Location,4
Img_174,Expert_2,Colour_Texture,4
Img_174,Expert_2,Shape,4
Img_174,Expert_2,Overall,4
Img_174,Expert_3,Location,3
Img_174,Expert_3,Colour_Texture,5
Img_174,Expert_3,Shape,3
Img_174,Expert_3,Overall,3
Img_174,Expert_4,Location,3
Img_174,Expert_4,Colour_Texture,4
Img_174,Expert_4,Shape,5
Img_174,Expert_4,Overall,3
Img_174,Expert_5,Location,3
Img_174,Expert_5,Colour_Texture,4
Img_174,Expert_5,Shape,5
Img_174,Expert_5,Overall,3
Img_175,Expert_1,Location,5
Img_175,Expert_1,Colour_Texture,5
Img_175,Expert_1,Shape,4
Img_175,Expert_1,Overall,4
Img_175,Expert_2,Location,5
Img_175,Expert_2,Colour_Texture,3
Img_175,Expert_2,Shape,3
Img_175,Expert_2,Overall,4
Img_175,Expert_3,Location,4
Img_175,Expert_3,Colour_Texture,3
Img_175,Expert_3,Shape,4
Img_175,Expert_3,Overall,4
Img_175,Expert_4,Location,5
Img_175,Expert_4,Colour_Texture,5
Img_175,Expert_4,Shape,4
Img_175,Expert_4,Overall,5
Img_175,Expert_5,Location,4
Img_175,Expert_5,Colour_Texture,5
Img_175,Expert_5,Shape,4
Img_175,Expert_5,Overall,3
Img_176,Expert_1,Location,5
Img_176,Expert_1,Colour_Texture,3
Img_176,Expert_1,Shape,4
Img_176,Expert_1,Overall,5
Img_176,Expert_2,Location,5
Img_176,Expert_2,Colour_Texture,4
Img_176,Expert_2,Shape,3
Img_176,Expert_2,Overall,5
Img_176,Expert_3,Location,5
Img_176,Expert_3,Colour_Texture,4
Img_176,Expert_3,Shape,3
Img_176,Expert_3,Overall,5
Img_176,Expert_4,Location,4
Img_176,Expert_4,Colour_Texture,3
Img_176,Expert_4,Shape,5
Img_176,Expert_4,Overall,4
Img_176,Expert_5,Location,5
Img_176,Expert_5,Colour_Texture,5
Img_176,Expert_5,Shape,5
Img_176,Expert_5,Overall,5
Img_177,Expert_1,Location,3
Img_177,Expert_1,Colour_Texture,3
Img_177,Expert_1,Shape,5
Img_177,Expert_1,Overall,5
Img_177,Expert_2,Location,4
Img_177,Expert_2,Colour_Texture,4
Img_177,Expert_2,Shape,5
Img_177,Expert_2,Overall,5
Img_177,Expert_3,Location,5
Img_177,Expert_3,Colour_Texture,4
Img_177,Expert_3,Shape,3
Img_177,Expert_3,Overall,3
Img_177,Expert_4,Location,5
Img_177,Expert_4,Colour_Texture,3
Img_177,Expert_4,Shape,3
Img_177,Expert_4,Overall,3
Img_177,Expert_5,Location,5
Img_177,Expert_5,Colour_Texture,3
Img_177,Expert_5,Shape,4
Img_177,Expert_5,Overall,3
Img_178,Expert_1,Location,5
Img_178,Expert_1,Colour_Texture,4
Img_178,Expert_1,Shape,5
Img_178,Expert_1,Overall,4
Img_178,Expert_2,Location,4
Img_178,Expert_2,Colour_Texture,5
Img_178,Expert_2,Shape,3
Img_178,Expert_2,Overall,5
Img_178,Expert_3,Location,5
Img_178,Expert_3,Colour_Texture,3
Img_178,Expert_3,Shape,5
Img_178,Expert_3,Overall,4
Img_178,Expert_4,Location,4
Img_178,Expert_4,Colour_Texture,5
Img_178,Expert_4,Shape,3
Img_178,Expert_4,Overall,3
Img_178,Expert_5,Location,3
Img_178,Expert_5,Colour_Texture,3
Img_178,Expert_5,Shape,4
Img_178,Expert_5,Overall,4
Img_179,Expert_1,Location,5
Img_179,Expert_1,Colour_Texture,3
Img_179,Expert_1,Shape,5
Img_179,Expert_1,Overall,5
Img_179,Expert_2,Location,5
Img_179,Expert_2,Colour_Texture,5
Img_179,Expert_2,Shape,3
Img_179,Expert_2,Overall,5
Img_179,Expert_3,Location,4
Img_179,Expert_3,Colour_Texture,4
Img_179,Expert_3,Shape,3
Img_179,Expert_3,Overall,3
Img_179,Expert_4,Location,5
Img_179,Expert_4,Colour_Texture,5
Img_179,Expert_4,Shape,4
Img_179,Expert_4,Overall,4
Img_179,Expert_5,Location,4
Img_179,Expert_5,Colour_Texture,4
Img_179,Expert_5,Shape,4
Img_179,Expert_5,Overall,5
Img_180,Expert_1,Location,3
Img_180,Expert_1,Colour_Texture,3
Img_180,Expert_1,Shape,4
Img_180,Expert_1,Overall,4
Img_180,Expert_2,Location,4
Img_180,Expert_2,Colour_Texture,3
Img_180,Expert_2,Shape,4
Img_180,Expert_2,Overall,5
Img_180,Expert_3,Location,3
Img_180,Expert_3,Colour_Texture,5
Img_180,Expert_3,Shape,5
Img_180,Expert_3,Overall,5
Img_180,Expert_4,Location,3
Img_180,Expert_4,Colour_Texture,3
Img_180,Expert_4,Shape,5
Img_180,Expert_4,Overall,4
Img_180,Expert_5,Location,5
Img_180,Expert_5,Colour_Texture,4
Img_180,Expert_5,Shape,5
Img_180,Expert_5,Overall,3
Img_181,Expert_1,Location,4
Img_181,Expert_1,Colour_Texture,4
Img_181,Expert_1,Shape,5
Img_181,Expert_1,Overall,4
Img_181,Expert_2,Location,5
Img_181,Expert_2,Colour_Texture,4
Img_181,Expert_2,Shape,4
Img_181,Expert_2,Overall,5
Img_181,Expert_3,Location,4
Img_181,Expert_3,Colour_Texture,5
Img_181,Expert_3,Shape,5
Img_181,Expert_3,Overall,4
Img_181,Expert_4,Location,4
Img_181,Expert_4,Colour_Texture,4
Img_181,Expert_4,Shape,5
Img_181,Expert_4,Overall,5
Img_181,Expert_5,Location,5
Img_181,Expert_5,Colour_Texture,4
Img_181,Expert_5,Shape,3
Img_181,Expert_5,Overall,5
Img_182,Expert_1,Location,4
Img_182,Expert_1,Colour_Texture,5
Img_182,Expert_1,Shape,5
Img_182,Expert_1,Overall,3
Img_182,Expert_2,Location,5
Img_182,Expert_2,Colour_Texture,5
Img_182,Expert_2,Shape,5
Img_182,Expert_2,Overall,5
Img_182,Expert_3,Location,5
Img_182,Expert_3,Colour_Texture,4
Img_182,Expert_3,Shape,4
Img_182,Expert_3,Overall,4
Img_182,Expert_4,Location,4
Img_182,Expert_4,Colour_Texture,5
Img_182,Expert_4,Shape,4
Img_182,Expert_4,Overall,5
Img_182,Expert_5,Location,5
Img_182,Expert_5,Colour_Texture,5
Img_182,Expert_5,Shape,3
Img_182,Expert_5,Overall,5
Img_183,Expert_1,Location,5
Img_183,Expert_1,Colour_Texture,4
Img_183,Expert_1,Shape,5
Img_183,Expert_1,Overall,4
Img_183,Expert_2,Location,4
Img_183,Expert_2,Colour_Texture,4
Img_183,Expert_2,Shape,4
Img_183,Expert_2,Overall,4
Img_183,Expert_3,Location,5
Img_183,Expert_3,Colour_Texture,3
Img_183,Expert_3,Shape,4
Img_183,Expert_3,Overall,5
Img_183,Expert_4,Location,3
Img_183,Expert_4,Colour_Texture,4
Img_183,Expert_4,Shape,3
Img_183,Expert_4,Overall,5
Img_183,Expert_5,Location,5
Img_183,Expert_5,Colour_Texture,5
Img_183,Expert_5,Shape,5
Img_183,Expert_5,Overall,4
Img_184,Expert_1,Location,5
Img_184,Expert_1,Colour_Texture,5
Img_184,Expert_1,Shape,4
Img_184,Expert_1,Overall,4
Img_184,Expert_2,Location,5
Img_184,Expert_2,Colour_Texture,4
Img_184,Expert_2,Shape,5
Img_184,Expert_2,Overall,4
Img_184,Expert_3,Location,5
Img_184,Expert_3,Colour_Texture,4
Img_184,Expert_3,Shape,4
Img_184,Expert_3,Overall,5
Img_184,Expert_4,Location,3
Img_184,Expert_4,Colour_Texture,3
Img_184,Expert_4,Shape,4
Img_184,Expert_4,Overall,5
Img_184,Expert_5,Location,4
Img_184,Expert_5,Colour_Texture,5
Img_184,Expert_5,Shape,5
Img_184,Expert_5,Overall,5
Img_185,Expert_1,Location,3
Img_185,Expert_1,Colour_Texture,5
Img_185,Expert_1,Shape,4
Img_185,Expert_1,Overall,4
Img_185,Expert_2,Location,3
Img_185,Expert_2,Colour_Texture,4
Img_185,Expert_2,Shape,5
Img_185,Expert_2,Overall,3
Img_185,Expert_3,Location,5
Img_185,Expert_3,Colour_Texture,5
Img_185,Expert_3,Shape,4
Img_185,Expert_3,Overall,3
Img_185,Expert_4,Location,3
Img_185,Expert_4,Colour_Texture,5
Img_185,Expert_4,Shape,5
Img_185,Expert_4,Overall,3
Img_185,Expert_5,Location,3
Img_185,Expert_5,Colour_Texture,5
Img_185,Expert_5,Shape,3
Img_185,Expert_5,Overall,3
Img_186,Expert_1,Location,4
Img_186,Expert_1,Colour_Texture,3
Img_186,Expert_1,Shape,5
Img_186,Expert_1,Overall,5
Img_186,Expert_2,Location,3
Img_186,Expert_2,Colour_Texture,3
Img_186,Expert_2,Shape,3
Img_186,Expert_2,Overall,3
Img_186,Expert_3,Location,5
Img_186,Expert_3,Colour_Texture,5
Img_186,Expert_3,Shape,5
Img_186,Expert_3,Overall,3
Img_186,Expert_4,Location,5
Img_186,Expert_4,Colour_Texture,4
Img_186,Expert_4,Shape,5
Img_186,Expert_4,Overall,4
Img_186,Expert_5,Location,4
Img_186,Expert_5,Colour_Texture,4
Img_186,Expert_5,Shape,5
Img_186,Expert_5,Overall,4
Img_187,Expert_1,Location,3
Img_187,Expert_1,Colour_Texture,3
Img_187,Expert_1,Shape,5
Img_187,Expert_1,Overall,4
Img_187,Expert_2,Location,4
Img_187,Expert_2,Colour_Texture,3
Img_187,Expert_2,Shape,5
Img_187,Expert_2,Overall,5
Img_187,Expert_3,Location,3
Img_187,Expert_3,Colour_Texture,3
Img_187,Expert_3,Shape,4
Img_187,Expert_3,Overall,4
Img_187,Expert_4,Location,3
Img_187,Expert_4,Colour_Texture,5
Img_187,Expert_4,Shape,4
Img_187,Expert_4,Overall,3
Img_187,Expert_5,Location,3
Img_187,Expert_5,Colour_Texture,4
Img_187,Expert_5,Shape,3
Img_187,Expert_5,Overall,3
Img_188,Expert_1,Location,5
Img_188,Expert_1,Colour_Texture,5
Img_188,Expert_1,Shape,4
Img_188,Expert_1,Overall,5
Img_188,Expert_2,Location,3
Img_188,Expert_2,Colour_Texture,4
Img_188,Expert_2,Shape,3
Img_188,Expert_2,Overall,4
Img_188,Expert_3,Location,4
Img_188,Expert_3,Colour_Texture,4
Img_188,Expert_3,Shape,4
Img_188,Expert_3,Overall,5
Img_188,Expert_4,Location,5
Img_188,Expert_4,Colour_Texture,4
Img_188,Expert_4,Shape,3
Img_188,Expert_4,Overall,3
Img_188,Expert_5,Location,4
Img_188,Expert_5,Colour_Texture,5
Img_188,Expert_5,Shape,4
Img_188,Expert_5,Overall,4
Img_189,Expert_1,Location,4
Img_189,Expert_1,Colour_Texture,5
Img_189,Expert_1,Shape,3
Img_189,Expert_1,Overall,4
Img_189,Expert_2,Location,4
Img_189,Expert_2,Colour_Texture,3
Img_189,Expert_2,Shape,5
Img_189,Expert_2,Overall,5
Img_189,Expert_3,Location,3
Img_189,Expert_3,Colour_Texture,3
Img_189,Expert_3,Shape,3
Img_189,Expert_3,Overall,3
Img_189,Expert_4,Location,5
Img_189,Expert_4,Colour_Texture,5
Img_189,Expert_4,Shape,4
Img_189,Expert_4,Overall,3
Img_189,Expert_5,Location,5
Img_189,Expert_5,Colour_Texture,3
Img_189,Expert_5,Shape,3
Img_189,Expert_5,Overall,3
Img_190,Expert_1,Location,4
Img_190,Expert_1,Colour_Texture,5
Img_190,Expert_1,Shape,5
Img_190,Expert_1,Overall,4
Img_190,Expert_2,Location,4
Img_190,Expert_2,Colour_Texture,4
Img_190,Expert_2,Shape,3
Img_190,Expert_2,Overall,5
Img_190,Expert_3,Location,5
Img_190,Expert_3,Colour_Texture,5
Img_190,Expert_3,Shape,4
Img_190,Expert_3,Overall,5
Img_190,Expert_4,Location,3
Img_190,Expert_4,Colour_Texture,5
Img_190,Expert_4,Shape,4
Img_190,Expert_4,Overall,4
Img_190,Expert_5,Location,3
Img_190,Expert_5,Colour_Texture,5
Img_190,Expert_5,Shape,5
Img_190,Expert_5,Overall,5
Img_191,Expert_1,Location,4
Img_191,Expert_1,Colour_Texture,4
Img_191,Expert_1,Shape,4
Img_191,Expert_1,Overall,3
Img_191,Expert_2,Location,3
Img_191,Expert_2,Colour_Texture,3
Img_191,Expert_2,Shape,4
Img_191,Expert_2,Overall,3
Img_191,Expert_3,Location,3
Img_191,Expert_3,Colour_Texture,4
Img_191,Expert_3,Shape,4
Img_191,Expert_3,Overall,5
Img_191,Expert_4,Location,4
Img_191,Expert_4,Colour_Texture,3
Img_191,Expert_4,Shape,4
Img_191,Expert_4,Overall,5
Img_191,Expert_5,Location,4
Img_191,Expert_5,Colour_Texture,3
Img_191,Expert_5,Shape,3
Img_191,Expert_5,Overall,4
Img_192,Expert_1,Location,4
Img_192,Expert_1,Colour_Texture,4
Img_192,Expert_1,Shape,4
Img_192,Expert_1,Overall,5
Img_192,Expert_2,Location,4
Img_192,Expert_2,Colour_Texture,3
Img_192,Expert_2,Shape,4
Img_192,Expert_2,Overall,3
Img_192,Expert_3,Location,4
Img_192,Expert_3,Colour_Texture,5
Img_192,Expert_3,Shape,4
Img_192,Expert_3,Overall,3
Img_192,Expert_4,Location,5
Img_192,Expert_4,Colour_Texture,5
Img_192,Expert_4,Shape,4
Img_192,Expert_4,Overall,5
Img_192,Expert_5,Location,4
Img_192,Expert_5,Colour_Texture,5
Img_192,Expert_5,Shape,4
Img_192,Expert_5,Overall,5
Img_193,Expert_1,Location,3
Img_193,Expert_1,Colour_Texture,3
Img_193,Expert_1,Shape,5
Img_193,Expert_1,Overall,3
Img_193,Expert_2,Location,4
Img_193,Expert_2,Colour_Texture,3
Img_193,Expert_2,Shape,3
Img_193,Expert_2,Overall,5
Img_193,Expert_3,Location,5
Img_193,Expert_3,Colour_Texture,5
Img_193,Expert_3,Shape,3
Img_193,Expert_3,Overall,4
Img_193,Expert_4,Location,5
Img_193,Expert_4,Colour_Texture,4
Img_193,Expert_4,Shape,5
Img_193,Expert_4,Overall,4
Img_193,Expert_5,Location,4
Img_193,Expert_5,Colour_Texture,3
Img_193,Expert_5,Shape,5
Img_193,Expert_5,Overall,5
Img_194,Expert_1,Location,5
Img_194,Expert_1,Colour_Texture,5
Img_194,Expert_1,Shape,4
Img_194,Expert_1,Overall,4
Img_194,Expert_2,Location,5
Img_194,Expert_2,Colour_Texture,4
Img_194,Expert_2,Shape,3
Img_194,Expert_2,Overall,5
Img_194,Expert_3,Location,4
Img_194,Expert_3,Colour_Texture,4
Img_194,Expert_3,Shape,3
Img_194,Expert_3,Overall,4
Img_194,Expert_4,Location,4
Img_194,Expert_4,Colour_Texture,3
Img_194,Expert_4,Shape,5
Img_194,Expert_4,Overall,5
Img_194,Expert_5,Location,4
Img_194,Expert_5,Colour_Texture,5
Img_194,Expert_5,Shape,3
Img_194,Expert_5,Overall,5
Img_195,Expert_1,Location,4
Img_195,Expert_1,Colour_Texture,5
Img_195,Expert_1,Shape,5
Img_195,Expert_1,Overall,4
Img_195,Expert_2,Location,5
Img_195,Expert_2,Colour_Texture,4
Img_195,Expert_2,Shape,3
Img_195,Expert_2,Overall,4
Img_195,Expert_3,Location,3
Img_195,Expert_3,Colour_Texture,4
Img_195,Expert_3,Shape,5
Img_195,Expert_3,Overall,4
Img_195,Expert_4,Location,5
Img_195,Expert_4,Colour_Texture,5
Img_195,Expert_4,Shape,3
Img_195,Expert_4,Overall,3
Img_195,Expert_5,Location,3
Img_195,Expert_5,Colour_Texture,4
Img_195,Expert_5,Shape,5
Img_195,Expert_5,Overall,4
Img_196,Expert_1,Location,3
Img_196,Expert_1,Colour_Texture,5
Img_196,Expert_1,Shape,3
Img_196,Expert_1,Overall,3
Img_196,Expert_2,Location,5
Img_196,Expert_2,Colour_Texture,3
Img_196,Expert_2,Shape,5
Img_196,Expert_2,Overall,3
Img_196,Expert_3,Location,3
Img_196,Expert_3,Colour_Texture,5
Img_196,Expert_3,Shape,3
Img_196,Expert_3,Overall,4
Img_196,Expert_4,Location,5
Img_196,Expert_4,Colour_Texture,5
Img_196,Expert_4,Shape,4
Img_196,Expert_4,Overall,3
Img_196,Expert_5,Location,4
Img_196,Expert_5,Colour_Texture,5
Img_196,Expert_5,Shape,5
Img_196,Expert_5,Overall,3
Img_197,Expert_1,Location,5
Img_197,Expert_1,Colour_Texture,4
Img_197,Expert_1,Shape,4
Img_197,Expert_1,Overall,4
Img_197,Expert_2,Location,3
Img_197,Expert_2,Colour_Texture,5
Img_197,Expert_2,Shape,3
Img_197,Expert_2,Overall,3
Img_197,Expert_3,Location,4
Img_197,Expert_3,Colour_Texture,5
Img_197,Expert_3,Shape,3
Img_197,Expert_3,Overall,3
Img_197,Expert_4,Location,4
Img_197,Expert_4,Colour_Texture,5
